id,title,franquicia,revenue
10957,The Black Cauldron,Desconocida,21288692.0
9570,The Black Hole,Desconocida,35841901.0
16249,Blackbeard's Ghost,Desconocida,0.0
13962,Blank Check,Desconocida,0.0
14612,Candleshoe,Desconocida,0.0
19378,The Cat from Outer Space,Desconocida,0.0
65157,Cheetah,Desconocida,8153677.0
29228,The Computer Wore Tennis Shoes,Desconocida,0.0
19379,Condorman,Desconocida,0.0
11164,D2: The Mighty Ducks,The Mighty Ducks Collection,45610410.0
18887,Darby O'Gill and the Little People,Desconocida,0.0
40866,The Devil and Max Devlin,Desconocida,0.0
24736,A Far Off Place,Desconocida,12890752.0
10122,Flight of the Navigator,Desconocida,18564613.0
24816,The Gnome-Mobile,Desconocida,0.0
9994,The Great Mouse Detective,Desconocida,38625550.0
25445,The Happiest Millionaire,Desconocida,0.0
12129,Herbie Goes Bananas,Herbie Collection,0.0
14140,Herbie Goes To Monte Carlo,Herbie Collection,0.0
10439,Hocus Pocus,Desconocida,39514713.0
11158,Honey I Blew Up the Kid,"Honey, I Shrunk the Kids Collection",58662452.0
9354,"Honey, I Shrunk the Kids","Honey, I Shrunk the Kids Collection",222724172.0
28736,Hot Lead & Cold Feet,Desconocida,0.0
34774,In Search of the Castaways,Desconocida,0.0
37969,The Incredible Journey,Desconocida,0.0
37969,The Incredible Journey,Desconocida,0.0
9631,The Negotiator,Desconocida,44547681.0
9631,The Negotiator,Desconocida,44547681.0
9820,The Parent Trap,Desconocida,0.0
14013,BASEketball,Desconocida,7027290.0
36606,Full Tilt Boogie,Desconocida,0.0
96196,The Governess,Desconocida,0.0
98505,Seventh Heaven,Desconocida,0.0
1779,Roger & Me,Desconocida,6706368.0
10849,The Purple Rose of Cairo,Desconocida,10631333.0
678,Out of the Past,Desconocida,0.0
907,Doctor Zhivago,Desconocida,111858363.0
907,Doctor Zhivago,Desconocida,111858363.0
5961,Fanny & Alexander,Desconocida,4971340.0
5961,Fanny & Alexander,Desconocida,4971340.0
5961,Fanny & Alexander,Desconocida,4971340.0
47908,The Trip to Bountiful,Desconocida,7218340.0
42121,Tender Mercies,Desconocida,0.0
2887,And the Band Played On,Desconocida,0.0
11974,The 'Burbs,Desconocida,36602000.0
20348,Fandango,Desconocida,0.0
26648,The Night Porter,Desconocida,0.0
11911,Mephisto,Desconocida,0.0
11911,Mephisto,Desconocida,0.0
11911,Mephisto,Desconocida,0.0
793,Blue Velvet,Desconocida,8551228.0
35144,The Journey of Natty Gann,Desconocida,2135577.0
9325,The Jungle Book,The Jungle Book Collection,205843612.0
43037,Kidnapped,Desconocida,0.0
10340,Lady and the Tramp,Lady and the Tramp Collection,93600000.0
10144,The Little Mermaid,The Little Mermaid Collection,222300000.0
10414,The Mighty Ducks,The Mighty Ducks Collection,50752337.0
10437,The Muppet Christmas Carol,The Muppet Collection,27281507.0
15300,Newsies,Desconocida,0.0
12230,One Hundred and One Dalmatians,101 Dalmatians (Animated) Collection,215880014.0
13380,One Magic Christmas,Desconocida,0.0
13380,One Magic Christmas,Desconocida,0.0
10693,Peter Pan,Peter Pan Collection,87404651.0
11335,Popeye,Desconocida,0.0
11135,The Rescuers Down Under,The Rescuers Collection,47431461.0
11319,The Rescuers,The Rescuers Collection,71215869.0
14822,Return from Witch Mountain,Witch Mountain Collection,16393000.0
15969,The Return of Jafar,Aladdin Collection,0.0
13155,Return to Oz,Desconocida,11137801.0
13155,Return to Oz,Desconocida,11137801.0
10249,The Rocketeer,Desconocida,62000000.0
15943,The Shaggy D.A.,Desconocida,0.0
10882,Sleeping Beauty,Desconocida,51000000.0
24808,Something Wicked This Way Comes,Desconocida,5656087.0
19762,Son of Flubber,Flubber Collection,0.0
13850,Song of the South,Desconocida,0.0
2619,Splash,Splash Collection,69821334.0
65158,Squanto: A Warrior's Tale,Desconocida,3337685.0
53565,Steamboat Willie,Desconocida,0.0
41841,Tall Tale,Desconocida,0.0
27332,Tex,Desconocida,0.0
97,Tron,TRON Collection,33000000.0
10419,Swing Kids,Desconocida,5632086.0
11675,Halloween: H20,Halloween Collection,55041738.0
2107,L.A. Story,Desconocida,0.0
6471,The Jerk,Desconocida,73961419.0
9442,Dead Men Don't Wear Plaid,Desconocida,18196170.0
11591,The Man with Two Brains,Desconocida,0.0
13697,Grand Canyon,Desconocida,0.0
19158,Graveyard Shift,Desconocida,11582891.0
19158,Graveyard Shift,Desconocida,11582891.0
227,The Outsiders,Desconocida,33697647.0
87,Indiana Jones and the Temple of Doom,Indiana Jones Collection,333000000.0
123,The Lord of the Rings,The Lord of the Rings Animated Collection,30471420.0
9314,Nineteen Eighty-Four,Desconocida,0.0
11336,The Dead Zone,Desconocida,20766616.0
9980,Maximum Overdrive,Desconocida,7433663.0
10657,Needful Things,Desconocida,0.0
10489,Cujo,Desconocida,21200000.0
10823,Children of the Corn,Children of the Corn Collection,14000000.0
11497,All Dogs Go to Heaven,All Dogs Go to Heaven Collection,27100027.0
11497,All Dogs Go to Heaven,All Dogs Go to Heaven Collection,27100027.0
11497,All Dogs Go to Heaven,All Dogs Go to Heaven Collection,27100027.0
2907,The Addams Family,Addams Family Collection,191502426.0
9454,Ever After: A Cinderella Story,Desconocida,65705772.0
8688,Snake Eyes,Desconocida,103891409.0
8688,Snake Eyes,Desconocida,103891409.0
118452,"First Love, Last Rites",Desconocida,40542.0
16155,Safe Men,Desconocida,0.0
48894,The Saltmen of Tibet,Desconocida,0.0
48894,The Saltmen of Tibet,Desconocida,0.0
23954,Atlantic City,Desconocida,12729678.0
23954,Atlantic City,Desconocida,12729678.0
12761,Autumn Sonata,Desconocida,0.0
12761,Autumn Sonata,Desconocida,0.0
12761,Autumn Sonata,Desconocida,0.0
396,Who's Afraid of Virginia Woolf?,Desconocida,33736689.0
14367,Adventures in Babysitting,Desconocida,34368475.0
11814,Weird Science,Desconocida,38934048.0
16081,Doctor Dolittle,Desconocida,9000000.0
18331,The Nutty Professor,Desconocida,0.0
15171,Charlotte's Web,Desconocida,0.0
11837,Watership Down,Desconocida,3713768.0
11704,The Secret of NIMH,The Secret Of NIMH Collection,14665733.0
11639,The Dark Crystal,Desconocida,40577001.0
11639,The Dark Crystal,Desconocida,40577001.0
4978,An American Tail,Desconocida,84542002.0
10380,An American Tail: Fievel Goes West,Desconocida,40766041.0
11976,Legend,Desconocida,15502112.0
11976,Legend,Desconocida,15502112.0
15144,Sixteen Candles,Desconocida,23686027.0
11522,Pretty in Pink,Desconocida,40471663.0
11557,St. Elmo's Fire,Desconocida,37803872.0
13853,The Clan of the Cave Bear,Desconocida,0.0
11415,House,House Collection,0.0
37530,House II: The Second Story,House Collection,7800000.0
8393,The Gods Must Be Crazy,The Gods Must Be Crazy Collection,60000000.0
8393,The Gods Must Be Crazy,The Gods Must Be Crazy Collection,60000000.0
11937,The Gods Must Be Crazy II,The Gods Must Be Crazy Collection,0.0
11937,The Gods Must Be Crazy II,The Gods Must Be Crazy Collection,0.0
11937,The Gods Must Be Crazy II,The Gods Must Be Crazy Collection,0.0
21661,Air Bud: Golden Receiver,Air Bud Collection,10224116.0
21661,Air Bud: Golden Receiver,Air Bud Collection,10224116.0
9320,The Avengers,Desconocida,48585416.0
33644,How Stella Got Her Groove Back,Desconocida,37672350.0
14662,Slums of Beverly Hills,Desconocida,0.0
125124,The Best Man,Desconocida,0.0
115872,The Chambermaid on the Titanic,Desconocida,0.0
115872,The Chambermaid on the Titanic,Desconocida,0.0
115872,The Chambermaid on the Titanic,Desconocida,0.0
115872,The Chambermaid on the Titanic,Desconocida,0.0
39930,"Henry II, Portrait of a Serial Killer",Desconocida,0.0
10692,Henry: Portrait of a Serial Killer,Desconocida,0.0
805,Rosemary's Baby,Desconocida,33395426.0
34584,The NeverEnding Story,The Neverending Story Collection,20158808.0
34584,The NeverEnding Story,The Neverending Story Collection,20158808.0
34636,The Neverending Story II: The Next Chapter,The Neverending Story Collection,16283667.0
34636,The Neverending Story II: The Next Chapter,The Neverending Story Collection,16283667.0
2182,Attack of the Killer Tomatoes!,Desconocida,0.0
28070,Surf Nazis Must Die,Desconocida,0.0
77469,Your Friends & Neighbors,Desconocida,4710749.0
10278,Return to Paradise,Desconocida,0.0
36647,Blade,Blade Collection,131183530.0
17915,Dance with Me,Desconocida,15.0
14557,Dead Man on Campus,Desconocida,0.0
9417,Wrongfully Accused,Desconocida,0.0
41469,Next Stop Wonderland,Desconocida,0.0
19381,All I Wanna Do,Desconocida,0.0
19381,All I Wanna Do,Desconocida,0.0
19381,All I Wanna Do,Desconocida,0.0
34637,The Navigator: A Medieval Odyssey,Desconocida,0.0
34637,The Navigator: A Medieval Odyssey,Desconocida,0.0
4011,Beetlejuice,Desconocida,73326666.0
161795,Déjà Vu,Desconocida,0.0
1580,Rope,Desconocida,2200000.0
5854,Family Plot,Desconocida,7900000.0
573,Frenzy,Desconocida,12600000.0
2370,Topaz,Desconocida,6000000.0
5780,Torn Curtain,Desconocida,13000000.0
506,Marnie,Desconocida,7000000.0
22527,The Wrong Man,Desconocida,2000000.0
574,The Man Who Knew Too Much,Desconocida,10250000.0
11219,The Trouble with Harry,Desconocida,7000000.0
30159,I Confess,Desconocida,0.0
845,Strangers on a Train,Desconocida,7000000.0
1978,Stage Fright,Desconocida,0.0
3682,54,Desconocida,16757163.0
51942,I Married a Strange Person!,Desconocida,203.0
46702,Why Do Fools Fall In Love,Desconocida,12413650.0
54795,Keep the Aspidistra Flying,Desconocida,0.0
46748,See the Sea,Desconocida,0.0
847,Willow,Desconocida,57269863.0
117,The Untouchables,Desconocida,76270454.0
14577,Dirty Work,Desconocida,0.0
14577,Dirty Work,Desconocida,0.0
37498,Knock Off,Desconocida,0.0
37498,Knock Off,Desconocida,0.0
37498,Knock Off,Desconocida,0.0
38621,Firelight,Desconocida,0.0
38621,Firelight,Desconocida,0.0
59138,Modulations,Desconocida,0.0
28047,Phoenix,Desconocida,0.0
4175,Under Capricorn,Desconocida,0.0
31667,The Paradine Case,Desconocida,0.0
13321,Lifeboat,Desconocida,0.0
21734,Shadow of a Doubt,Desconocida,0.0
31997,Saboteur,Desconocida,0.0
24197,Mr. & Mrs. Smith,Desconocida,0.0
11462,Suspicion,Desconocida,4500000.0
31995,Jamaica Inn,Desconocida,0.0
940,The Lady Vanishes,Desconocida,0.0
2762,Young and Innocent,Desconocida,0.0
12684,Sabotage,Desconocida,0.0
2761,Secret Agent,Desconocida,0.0
8208,The Man Who Knew Too Much,Desconocida,0.0
52907,Waltzes from Vienna,Desconocida,0.0
15007,Number Seventeen,Desconocida,0.0
36049,Rich and Strange,Desconocida,0.0
52748,The Skin Game,Desconocida,0.0
75793,Elstree Calling,Desconocida,0.0
47695,Juno and the Paycock,Desconocida,0.0
31930,Murder!,Desconocida,0.0
20213,The Manxman,Desconocida,0.0
543,Blackmail,Desconocida,0.0
36054,Champagne,Desconocida,0.0
143750,The Farmer's Wife,Desconocida,0.0
52782,Downhill,Desconocida,0.0
36055,Easy Virtue,Desconocida,0.0
36056,The Ring,Desconocida,0.0
2760,The Lodger: A Story of the London Fog,Desconocida,0.0
64398,The Pleasure Garden,Desconocida,0.0
10220,Rounders,Desconocida,22921898.0
431,Cube,Cube Collection,501818.0
31641,Digging to China,Desconocida,33556.0
223318,Let's Talk About Sex,Desconocida,0.0
69848,One Man's Hero,Desconocida,0.0
69848,One Man's Hero,Desconocida,0.0
69848,One Man's Hero,Desconocida,0.0
22796,Simon Birch,Desconocida,18253415.0
22256,Without Limits,Desconocida,777423.0
37550,Seven Beauties,Desconocida,0.0
37916,Swept Away,Desconocida,0.0
21873,My Bodyguard,Desconocida,22482952.0
21500,Class,Desconocida,0.0
84116,"Grandview, U.S.A.",Desconocida,0.0
12626,Broadcast News,Desconocida,51249404.0
37818,The Allnighter,Desconocida,0.0
3525,Working Girl,Desconocida,103173635.0
129628,Stars & Bars,Desconocida,0.0
2321,Married to the Mob,Desconocida,21486757.0
2028,Say Anything...,Desconocida,20036737.0
16384,My Blue Heaven,Desconocida,0.0
91217,Men Don't Leave,Desconocida,0.0
77314,The Cabinet of Dr. Ramirez,Desconocida,0.0
10699,Hero,Desconocida,0.0
11597,Toys,Desconocida,23278931.0
218624,Choices,Desconocida,0.0
47947,Young Doctors in Love,Desconocida,30688860.0
48311,Parasite,Desconocida,7000000.0
44772,No Small Affair,Desconocida,0.0
14347,Blame It on Rio,Desconocida,18600000.0
41090,Wisdom,Desconocida,0.0
18282,One Crazy Summer,Desconocida,0.0
18169,About Last Night...,Desconocida,38702310.0
11082,The Seventh Sign,Desconocida,18875011.0
5971,We're No Angels,Desconocida,0.0
11933,Nothing but Trouble,Desconocida,8479793.0
20096,The Butcher's Wife,Desconocida,0.0
30815,Mortal Thoughts,Desconocida,0.0
881,A Few Good Men,Desconocida,243240178.0
4478,Indecent Proposal,Desconocida,266614059.0
22318,Permanent Midnight,Desconocida,0.0
53113,One True Thing,Desconocida,0.0
2109,Rush Hour,Rush Hour Collection,244386864.0
122289,Lilian's Story,Desconocida,0.0
24746,Six-String Samurai,Desconocida,124494.0
72987,A Soldier's Daughter Never Cries,Desconocida,1782005.0
72987,A Soldier's Daughter Never Cries,Desconocida,1782005.0
72987,A Soldier's Daughter Never Cries,Desconocida,1782005.0
193103,Somewhere in the City,Desconocida,0.0
8195,Ronin,Desconocida,41610884.0
8195,Ronin,Desconocida,41610884.0
8195,Ronin,Desconocida,41610884.0
9877,Urban Legend,Urban Legend,72527595.0
9877,Urban Legend,Urban Legend,72527595.0
9877,Urban Legend,Urban Legend,72527595.0
26618,Clay Pigeons,Desconocida,0.0
26618,Clay Pigeons,Desconocida,0.0
21132,Monument Ave.,Desconocida,0.0
21132,Monument Ave.,Desconocida,0.0
11855,Pecker,Desconocida,0.0
24016,The Sheltering Sky,Desconocida,2075084.0
24016,The Sheltering Sky,Desconocida,2075084.0
14785,Bandit Queen,Desconocida,399.0
14785,Bandit Queen,Desconocida,399.0
14794,If....,Desconocida,500000.0
3486,The Fiendish Plot of Dr. Fu Manchu,Desconocida,0.0
3486,The Fiendish Plot of Dr. Fu Manchu,Desconocida,0.0
11071,Them!,Desconocida,0.0
1091,The Thing,The Thing Collection,19629760.0
10403,The Player,Desconocida,21706101.0
11337,Stardust Memories,Desconocida,10389003.0
162,Edward Scissorhands,Desconocida,53000000.0
25723,Overnight Delivery,Desconocida,0.0
73351,Shadrach,Desconocida,0.0
8916,Antz,Desconocida,171757863.0
28134,The Impostors,Desconocida,2197921.0
9429,A Night at the Roxbury,Desconocida,30331165.0
12159,What Dreams May Come,Desconocida,71485043.0
12159,What Dreams May Come,Desconocida,71485043.0
27791,Strangeland,Desconocida,631221.0
43106,The Battle of the Sexes,Desconocida,0.0
30197,The Producers,Desconocida,0.0
10156,History of the World: Part I,Desconocida,31672907.0
10377,My Cousin Vinny,Desconocida,64088552.0
3121,Nashville,Desconocida,0.0
4975,Love Is the Devil: Study for a Portrait of Francis Bacon,Desconocida,0.0
37532,Slam,Desconocida,0.0
9713,Holy Man,Desconocida,0.0
134368,One Tough Cop,Desconocida,0.0
85837,Detroit 9000,Desconocida,0.0
1039,The Inheritors,Desconocida,0.0
9821,The Mighty,Desconocida,0.0
4437,2010,The Space Odyssey Series,40400657.0
1890,Children of a Lesser God,Desconocida,31853080.0
1955,The Elephant Man,Desconocida,26010864.0
1955,The Elephant Man,Desconocida,26010864.0
39437,Beloved,Desconocida,0.0
11932,Bride of Chucky,Desconocida,50671850.0
11932,Bride of Chucky,Desconocida,50671850.0
6435,Practical Magic,Desconocida,46683377.0
108316,The Alarmist,Desconocida,0.0
10683,Happiness,Desconocida,2807390.0
63709,Reach The Rock,Desconocida,0.0
9445,Apt Pupil,Desconocida,0.0
9445,Apt Pupil,Desconocida,0.0
2657,Pleasantville,Desconocida,0.0
9425,Soldier,Desconocida,14567883.0
32326,The Cruise,Desconocida,0.0
637,Life Is Beautiful,Desconocida,229400000.0
8675,Orgazmo,Desconocida,0.0
8675,Orgazmo,Desconocida,0.0
125762,Shattered Image,Desconocida,0.0
20701,Tales from the Darkside: The Movie,Desconocida,16324573.0
9945,Vampires,Vampires Collection,0.0
73,American History X,Desconocida,23875127.0
18603,Hands on a Hard Body: The Documentary,Desconocida,0.0
46889,Living Out Loud,Desconocida,12902790.0
12888,Belly,Desconocida,0.0
3033,Gods and Monsters,Desconocida,6451628.0
3033,Gods and Monsters,Desconocida,6451628.0
9882,The Siege,Desconocida,116672912.0
10663,The Waterboy,Desconocida,185991646.0
4518,Elizabeth,Elizabeth Collection,82150642.0
1808,Velvet Goldmine,Desconocida,1053788.0
3600,I Still Know What You Did Last Summer,I Know What You Did Last Summer Collection,40002112.0
17037,I'll Be Home for Christmas,Desconocida,0.0
297,Meet Joe Black,Desconocida,142940100.0
5332,Dancing at Lughnasa,Desconocida,0.0
5332,Dancing at Lughnasa,Desconocida,0.0
5332,Dancing at Lughnasa,Desconocida,0.0
21589,Hard Core Logo,Desconocida,0.0
8336,The Naked Man,Desconocida,0.0
11893,Runaway Train,Desconocida,7936012.0
11893,Runaway Train,Desconocida,7936012.0
123056,Desert Bloom,Desconocida,0.0
12223,The Stepford Wives,Stepford Collection,0.0
32081,The Pope of Greenwich Village,Desconocida,0.0
14924,Sid & Nancy,Desconocida,2826523.0
10002,Mona Lisa,Desconocida,5794184.0
41817,Heart Condition,Desconocida,4100000.0
19426,Nights of Cabiria,Desconocida,752045.0
19426,Nights of Cabiria,Desconocida,752045.0
12560,The Big Chill,Desconocida,0.0
9798,Enemy of the State,Desconocida,250649836.0
14444,The Rugrats Movie,Rugrats Collection,100491683.0
9487,A Bug's Life,Desconocida,363258859.0
9466,Celebrity,Desconocida,0.0
666,Central Station,Desconocida,5596708.0
2042,Savior,Desconocida,0.0
10162,Waking Ned,Desconocida,0.0
10162,Waking Ned,Desconocida,0.0
10162,Waking Ned,Desconocida,0.0
309,The Celebration,Desconocida,0.0
309,The Celebration,Desconocida,0.0
692,Pink Flamingos,Desconocida,6000000.0
24018,Glen or Glenda,Desconocida,0.0
1678,Godzilla,Godzilla (Showa) Collection,0.0
39256,Godzilla 1985,Godzilla (Heisei) Collection,4100000.0
39256,Godzilla 1985,Godzilla (Heisei) Collection,4100000.0
1680,King Kong vs. Godzilla,Godzilla (Showa) Collection,0.0
244,King Kong,Desconocida,10000000.0
10730,King Kong,Desconocida,90614445.0
31947,King Kong Lives,Desconocida,4711220.0
8130,Desperately Seeking Susan,Desconocida,27400000.0
11532,The Emerald Forest,Desconocida,24467000.0
9749,Fletch,Fletch Collection,59612888.0
14628,Fletch Lives,Fletch Collection,35150960.0
9626,Red Sonja,Conan the Barbarian Collection,6948633.0
9626,Red Sonja,Conan the Barbarian Collection,6948633.0
13698,Gung Ho,Desconocida,36611610.0
10466,The Money Pit,Desconocida,54999651.0
707,A View to a Kill,James Bond Collection,152427960.0
707,A View to a Kill,James Bond Collection,152427960.0
707,A View to a Kill,James Bond Collection,152427960.0
707,A View to a Kill,James Bond Collection,152427960.0
11954,Lifeforce,Desconocida,0.0
9336,Police Academy,Police Academy Collection,146198896.0
10157,Police Academy 2: Their First Assignment,Police Academy Collection,55600000.0
12118,Police Academy 3: Back in Training,Police Academy Collection,43579163.0
10587,Police Academy 4: Citizens on Patrol,Police Academy Collection,28061343.0
11825,Police Academy 5: Assignment Miami Beach,Police Academy Collection,19510371.0
11895,Police Academy 6: City Under Siege,Police Academy Collection,11567217.0
9447,Babe: Pig in the City,Babe Collection,69131860.0
12257,Home Fries,Desconocida,10443316.0
37536,Ringmaster,Desconocida,9247881.0
10029,Very Bad Things,Desconocida,9898412.0
27104,Steam: The Turkish Bath,Desconocida,0.0
27104,Steam: The Turkish Bath,Desconocida,0.0
27104,Steam: The Turkish Bath,Desconocida,0.0
11252,Psycho,Desconocida,37141130.0
8545,Little Voice,Desconocida,0.0
10223,A Simple Plan,Desconocida,0.0
9745,Jack Frost,Desconocida,0.0
200,Star Trek: Insurrection,Star Trek: The Next Generation Collection,118000000.0
9837,The Prince of Egypt,Desconocida,218613188.0
11545,Rushmore,Desconocida,17096053.0
1934,Shakespeare in Love,Desconocida,289317794.0
110643,Mass Appeal,Desconocida,0.0
11881,Miracle on 34th Street,Desconocida,0.0
13764,Santa Claus: The Movie,Desconocida,23717291.0
24951,Prancer,Desconocida,0.0
24951,Prancer,Desconocida,0.0
8879,Pale Rider,Desconocida,41410568.0
1369,Rambo: First Blood Part II,Rambo Collection,300400432.0
1368,First Blood,Rambo Collection,125212904.0
1370,Rambo III,Rambo Collection,189015611.0
10303,The Jewel of the Nile,Romancing the Stone Collection,96773200.0
9326,Romancing the Stone,Romancing the Stone Collection,86572238.0
9326,Romancing the Stone,Romancing the Stone Collection,86572238.0
10328,Cocoon,Cocoon Collection,85313124.0
11285,Cocoon: The Return,Cocoon Collection,25024919.0
1367,Rocky II,Rocky Collection,200182160.0
1371,Rocky III,Rocky Collection,270000000.0
1374,Rocky IV,Rocky Collection,300473716.0
1375,Rocky V,Rocky Collection,119946358.0
15196,Clue,Desconocida,14643997.0
11904,Young Sherlock Holmes,Desconocida,0.0
215875,Violets Are Blue,Desconocida,0.0
15596,Back to School,Desconocida,91258000.0
13818,Heartburn,Desconocida,0.0
29968,Nothing in Common,Desconocida,0.0
44326,Extremities,Desconocida,13418091.0
1885,The Karate Kid,The Karate Kid Collection,90815558.0
8856,"The Karate Kid, Part II",The Karate Kid Collection,115103979.0
10495,"The Karate Kid, Part III",The Karate Kid Collection,38956288.0
5825,National Lampoon's Christmas Vacation,Desconocida,71320000.0
9489,You've Got Mail,Desconocida,250821495.0
16885,The General,Desconocida,1214198.0
16885,The General,Desconocida,1214198.0
76857,The Theory of Flight,Desconocida,0.0
8741,The Thin Red Line,Desconocida,98126565.0
8741,The Thin Red Line,Desconocida,98126565.0
9276,The Faculty,Desconocida,40283321.0
9822,Mighty Joe Young,Desconocida,0.0
39314,Mighty Joe Young,Desconocida,0.0
10312,Patch Adams,Desconocida,202292902.0
9441,Stepmom,Desconocida,0.0
9422,A Civil Action,Desconocida,56702901.0
125582,Down in the Delta,Desconocida,0.0
24525,Hurlyburly,Desconocida,0.0
10368,Tea with Mussolini,Desconocida,21001563.0
10368,Tea with Mussolini,Desconocida,21001563.0
11365,Wilde,Desconocida,0.0
11365,Wilde,Desconocida,0.0
11365,Wilde,Desconocida,0.0
140897,Outside Ozona,Desconocida,0.0
31662,Affliction,Desconocida,6330054.0
36136,Another Day in Paradise,Desconocida,0.0
1363,The Hi-Lo Country,Desconocida,0.0
46992,Hilary and Jackie,Desconocida,0.0
825,Playing by Heart,Desconocida,3970078.0
22913,24 7: Twenty Four Seven,Desconocida,0.0
15556,At First Sight,Desconocida,0.0
28902,In Dreams,Desconocida,0.0
14709,Varsity Blues,Desconocida,0.0
9423,Virus,Desconocida,14010690.0
9423,Virus,Desconocida,14010690.0
9423,Virus,Desconocida,14010690.0
9423,Virus,Desconocida,14010690.0
9423,Virus,Desconocida,14010690.0
14443,The Garbage Pail Kids Movie,Desconocida,0.0
10658,Howard the Duck,Desconocida,37962774.0
6917,The Gate,The Gate Collection,0.0
6917,The Gate,The Gate Collection,0.0
40729,The Gate II: Trespassers,The Gate Collection,0.0
40729,The Gate II: Trespassers,The Gate Collection,0.0
24086,The Boy Who Could Fly,Desconocida,7177431.0
11815,The Fly,The Fly (1958 series),3000000.0
9426,The Fly,The Fly Collection,60629159.0
9426,The Fly,The Fly Collection,60629159.0
9426,The Fly,The Fly Collection,60629159.0
10344,The Fly II,The Fly Collection,38903179.0
10344,The Fly II,The Fly Collection,38903179.0
15698,Running Scared,Desconocida,0.0
2620,Armed and Dangerous,Desconocida,15945534.0
30497,The Texas Chain Saw Massacre,Texas Chainsaw Massacre Collection,30859000.0
16337,The Texas Chainsaw Massacre 2,Texas Chainsaw Massacre Collection,8025872.0
25018,Leatherface: Texas Chainsaw Massacre III,Texas Chainsaw Massacre Collection,5765562.0
16780,Texas Chainsaw Massacre: The Next Generation,Texas Chainsaw Massacre Collection,185898.0
12151,Ruthless People,Desconocida,71624879.0
25438,Trick or Treat,Desconocida,6797218.0
33278,Deadly Friend,Desconocida,8988731.0
274253,Belizaire the Cajun,Desconocida,1.0
192,The Name of the Rose,Desconocida,77200000.0
192,The Name of the Rose,Desconocida,77200000.0
192,The Name of the Rose,Desconocida,77200000.0
10945,Jumpin' Jack Flash,Desconocida,0.0
10013,Peggy Sue Got Married,Desconocida,41382841.0
9671,Crocodile Dundee,Crocodile Dundee Collection,328203506.0
9396,Crocodile Dundee II,Crocodile Dundee Collection,239606210.0
9396,Crocodile Dundee II,Crocodile Dundee Collection,239606210.0
11038,Tough Guys,Desconocida,0.0
12278,Soul Man,Desconocida,0.0
11873,The Color of Money,Desconocida,52293982.0
18588,52 Pick-Up,Desconocida,5186646.0
10015,Heartbreak Ridge,Desconocida,42724017.0
12715,Firewalker,Desconocida,11949484.0
8388,¡Three Amigos!,Desconocida,0.0
45712,Gloria,Desconocida,0.0
6187,Dry Cleaning,Desconocida,0.0
8129,My Name Is Joe,Desconocida,0.0
8129,My Name Is Joe,Desconocida,0.0
8129,My Name Is Joe,Desconocida,0.0
8129,My Name Is Joe,Desconocida,0.0
8129,My Name Is Joe,Desconocida,0.0
1618,Still Crazy,Desconocida,0.0
10722,The Day of the Beast,Desconocida,4367497.0
10722,The Day of the Beast,Desconocida,4367497.0
296543,Tinseltown,Desconocida,0.0
10314,She's All That,Desconocida,103166989.0
125548,The 24 Hour Woman,Desconocida,0.0
47139,"Blood, Guts, Bullets and Octane",Desconocida,13674.0
11167,Peeping Tom,Desconocida,83957.0
170187,Spanish Fly,Desconocida,0.0
2112,Payback,Desconocida,161626121.0
16172,Simply Irresistible,Desconocida,4398989.0
111794,20 Dates,Desconocida,0.0
9524,Comedian Harmonists,Desconocida,0.0
9524,Comedian Harmonists,Desconocida,0.0
20595,The Last Days,Desconocida,0.0
16306,Fantastic Planet,Desconocida,0.0
16306,Fantastic Planet,Desconocida,0.0
11622,Blast from the Past,Desconocida,40263020.0
10207,Message in a Bottle,Desconocida,118880016.0
9849,My Favorite Martian,Desconocida,36850101.0
82865,"God Said, 'Ha!'",Desconocida,0.0
18892,Jawbreaker,Desconocida,3076820.0
13466,October Sky,Desconocida,0.0
1542,Office Space,Desconocida,12827813.0
43978,The Apple,Desconocida,0.0
43978,The Apple,Desconocida,0.0
15256,200 Cigarettes,Desconocida,6852450.0
8224,8MM,8MM Collection,96618699.0
18417,The Other Sister,Desconocida,0.0
12479,Breakfast of Champions,Desconocida,0.0
15031,The Breaks,Desconocida,0.0
15209,Eight Days a Week,Desconocida,9090.0
26425,Just the Ticket,Desconocida,0.0
26425,Just the Ticket,Desconocida,0.0
1847,The Long Goodbye,Desconocida,0.0
42113,The Ballad of Narayama,Desconocida,0.0
8913,Pet Sematary,Pet Sematary Collection,57469467.0
10906,Pet Sematary II,Pet Sematary Collection,17092453.0
25748,Children of the Corn II: The Final Sacrifice,Children of the Corn Collection,6980986.0
25749,Children of the Corn III: Urban Harvest,Children of the Corn Collection,0.0
8769,Christine,Desconocida,21200000.0
14742,Night Shift,Desconocida,21095683.0
15856,House on Haunted Hill,Desconocida,0.0
10671,Airport,Airport Collection,100489151.0
27932,Airport 1975,Airport Collection,47000000.0
7227,Airport '77,Airport Collection,30000000.0
10670,Rollercoaster,Desconocida,0.0
5919,The Towering Inferno,Desconocida,116000000.0
33518,Alligator,Desconocida,0.0
40160,Meteor,Desconocida,0.0
2362,Westworld,Westworld Collection,0.0
10803,Logan's Run,Desconocida,25000000.0
871,Planet of the Apes,Planet of the Apes Original Collection,33395426.0
1685,Beneath the Planet of the Apes,Planet of the Apes Original Collection,18999718.0
1705,Battle for the Planet of the Apes,Planet of the Apes Original Collection,8844595.0
